row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
315,AZEITONA RIVOLI 150G VERDE DOY PACK,7896183000387,5.87,5.9,5.97,6.01,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.amazon.com.br,https://www.amazon.com.br/Azeitonas-Verdes-Caroco-Rivoli-Pack/dp/B08HFTH5KM,"https://m.media-amazon.com/images/I/61ZYowj6o7L._AC_UF894,1000_QL80_.jpg",Rivoli Azeitona Verde Em Conserva Sem Caroço Sachê 150G : Amazon.com.br:  Alimentos e Bebidas,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896183000387.webp,40392,596,1000,2026-07-06T21:05:58
316,AZEITONA RIVOLI 200G GORDAL VD,7896183001087,7.46,7.5,7.59,7.64,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896183001087-azeitona-verde-em-conserva-gordal-rivoli-premium-vidro-200g,https://cdn-cosmos.bluesoft.com.br/products/7896183001049,AZEITONA VERDE EM CONSERVA GORDAL RIVOLI PREMIUM VIDRO 200G - GTIN/EAN/UPC  27896183000305 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896183001087.webp,34752,1200,1200,2026-07-06T21:05:58
317,AZEITONA RIVOLI 300G VERDE PREMIUM GORDAL VD,7896183000264,11.93,11.99,12.13,12.22,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.mafriosonline.com.br,https://www.mafriosonline.com.br/azeitona-rivoli-verde-premium-gordal-vidro-300g-227639-f1,https://mafriosdistribuidora.agilecdn.com.br/227639_1.jpg,Azeitona Rivoli Verde Premium Gordal Vidro 300g | MAFRIOS Online: Compre da  Mafrios Distribuidor de onde você estiver!,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896183000264.webp,29882,720,720,2026-07-06T21:05:58
318,AZEITONA RIVOLI 400G VERDE VD,7896183000288,9.35,9.4,9.51,9.57,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896183000288-azeitona-rivoli-vd-400g-verde,https://cdn-cosmos.bluesoft.com.br/products/7896183000288,AZEITONA RIVOLI VD 400G VERDE - GTIN/EAN/UPC 7896183000288 - Cadastro de  Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896183000288.webp,39432,1000,1000,2026-07-06T21:05:58
319,AZEITONA RIVOLI 500G VERDE DOY PACK,7896183004057,8.55,8.59,8.7,8.76,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896183004057-azeitona-verde-em-conserva-com-caroco-rivoli-sache-500g,https://cdn-cosmos.bluesoft.com.br/products/7891089100025,AZEITONA VERDE EM CONSERVA COM CAROÇO RIVOLI SACHÊ 500G - GTIN/EAN/UPC  27896183004051 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896183004057.webp,35576,1200,1200,2026-07-06T21:05:58
320,AZEITONA TIO PACO VDE 500G C/C VD,7898174850209,10.64,10.69,10.82,10.9,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.soaresatacado.com.br,https://www.soaresatacado.com.br/azeitona-verde-tio-paco-vidro-500g-1293/p?srsltid=AfmBOopLTlm5_ACJ4GOt9P4FfTubUk7pZYfErMyGc_tIwDjUZTgIa5JV,https://gruposoares.vtexassets.com/arquivos/ids/164350/Azeitona-Tio-Paco-500g-.jpg?v=637905025310570000,Azeitona Verde Tio Paco Vidro 500g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898174850209.webp,34632,1000,1000,2026-07-06T21:05:58
321,AZEITONA V.FERTIL PREMIUM VDE 280G VD S/C ASCOLANA,7896272002612,20.85,20.95,21.2,21.35,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7896272002612-azeitona-vale-fertil-verde-sem-caroco-ascolana-280g,https://cdn-cosmos.bluesoft.com.br/products/7896272002650,AZEITONA VALE FERTIL VERDE SEM CAROCO ASCOLANA 280G - GTIN/EAN/UPC  7896272002612 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896272002612.webp,29108,323,500,2026-07-06T21:05:58
322,AZEITONA V.FERTIL PTA 300G AZAPA VIDRO,7896272012529,27.36,27.5,27.83,28.02,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.svicente.com.br,https://www.svicente.com.br/azeitona-preta-vale-fertil-c%2Fcaroco-azapa-premium-vidro--300g-1096818.html?srsltid=AfmBOooOX4w5gKbG_GbbkooO-5tfh1-k27JHTEw6eDbDm3EMBMBmtJjl,https://www.svicente.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw0ec746da/Produtos/1096818-7896272012529-azeitona%20preta%20vale%20fertil%20ccaroco%20azapa%20premium%20vidro%20%20300g-vale%20fertil-1.jpg,Azeitona Preta Vale Fertil C/Caroco Azapa Premium Vidro 300g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896272012529.webp,44748,1200,1200,2026-07-06T21:05:58
323,AZEITONA V.FERTIL VDE 160G FAT VIDRO,7896272000878,7.36,7.4,7.49,7.54,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.perolaon.com.br,https://www.perolaon.com.br/azeitona-verde-vale-fertil-fat-vd-160g-68741-1,https://perola.agilecdn.com.br/7896272000878.jpg,AZEITONA VERDE VALE FERTIL FAT VD 160G | Pérola Online,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896272000878.webp,25020,1000,1000,2026-07-06T21:05:58
324,AZEITONA V.FERTIL VDE 160G S/C VIDRO,7896272000830,9.05,9.1,9.2,9.27,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\spani\imagens\7896272000830.webp,14228,,,2026-07-06T19:07:23
325,AZEITONA V.FERTIL VDE 200G RECH VIDRO,7896272000977,11.93,11.99,12.13,12.22,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.redemix.com.br,https://www.redemix.com.br/7896272000977azeitona-verde-vale-fertil-recheada-pimentao-vidro-200g/p,https://redemix.vteximg.com.br/arquivos/ids/217675-500-500/7896272000977.png?v=638502649347700000,AZEITONA VERDE VALE FERTIL RECHEADA PIMENTAO VIDRO 200G - redemix,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896272000977.webp,17488,500,500,2026-07-06T21:05:58
326,AZEITONA V.FERTIL VDE 300G C/C DOY PACK,7896272001301,6.42,6.45,6.53,6.57,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896272001301.webp,33140,,,2026-07-06T19:07:23
327,AZEITONA V.FERTIL VDE 500G C/C DOY PACK,7896272003343,10.14,10.19,10.31,10.38,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896272003343.webp,30984,,,2026-07-06T19:07:23
328,BALA 7 BELO 500G FRAMBOESA,7891118025855,9.25,9.3,9.41,9.47,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891118025855.webp,65780,,,2026-07-06T19:07:23
329,BALA 7BELO 90G IORGUTE,7891118027217,3.34,3.36,3.4,3.42,REVISAR_SERPER,PENDENTE,Imagem encontrada via Serper; revisar visualmente antes de aprovar. score=178 flags=marca_provavel_ausente,serper:www.varanda.com.br,https://www.varanda.com.br/bala-7belo-de-iogurte-arcor-100g-7891118027217/p?srsltid=AfmBOoo91K2lHN5d3U98wDjFmOPskdgqgxPr5JeoBu4hgQFBmRPzhL5P,https://varanda.vtexassets.com/arquivos/ids/167058/86d644bbfd4d47f5b25f27b3498c6fd0c133ca9e.jpg?v=639004666349400000,Bala Iogurte 7 Belo 90g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891118027217.webp,25716,1000,1000,2026-07-06T21:05:58
330,BALA BUTTER TOFFEES 400G CHOC CHOCOLATE,7891118027255,15.56,15.64,15.82,15.93,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891118027255.webp,51656,,,2026-07-06T19:07:23
331,BALA BUTTER TOFFEES 400G LEITE,7891118027262,13.54,13.61,13.77,13.86,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891118027262.webp,50654,,,2026-07-06T19:07:23
332,BALA BUTTER TOFFEES 400G MARACUJA,7891118027316,13.54,13.61,13.77,13.86,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891118027316.webp,49602,,,2026-07-06T19:07:23
333,BALA BUTTER TOFFEES 90G CHOCOLATE,7891118027170,4.52,4.54,4.6,4.63,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891118027170.webp,51656,,,2026-07-06T19:07:23
334,BALA BUTTER TOFFEES 90G LEITE,7891118027187,4.43,4.45,4.51,4.54,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891118027187.webp,50654,,,2026-07-06T19:07:23
335,BALA DE GELATINA FINI 15G AMORAS,7898591450648,0.7,0.7,0.71,0.72,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:supermercadobarbosa.com.br,https://supermercadobarbosa.com.br/produto/7898591450648/bala-de-gelatina-fini-15g-amoras,https://supermercadobarbosa.com.br/storage/uploads/k3Kco676YULGeWjh3x48FVybxhKOjj0sQBe0jz3E.jpg,BALA DE GELATINA FINI 15G AMORAS | Supermercado Barbosa,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898591450648.webp,54270,1000,1000,2026-07-06T21:05:58
336,BALA DE GELATINA FINI 15G MINHOCAS CITRICA,7898591450723,0.7,0.7,0.71,0.72,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.magazineluiza.com.br,https://www.magazineluiza.com.br/busca/bala+fini+gelatina+minhocas+citricas+gusanos+15g+++7898591450723/?srsltid=AfmBOopNZe5jVN8oyASvjzJ6RK_uZU3cYJgS8Cb4LjTdDge8a6fhKcZe,https://a-static.mlcdn.com.br/280x210/bala-minhocas-citrica-90g-fini/ciadafestaingleses/4687/8c44615a5405ce3d9e252184172ae083.jpg,Bala Fini Gelatina Minhocas Citricas Gusanos 15g + 7898591450723 em  Promoção no Magazine Luiza,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898591450723.webp,10354,280,210,2026-07-06T21:05:58
337,BALA DORI 1KG GOMET'S,7896058511048,11.97,12.03,12.17,12.26,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.rizzoembalagens.com.br,https://www.rizzoembalagens.com.br/bala-de-goma-gomets-gomas-sortidas---1kg---1-unidade---dori---rizzo?srsltid=AfmBOopI6yNJHKQkM5mkQYgMG2wAoGiTBcxQorp4gzLOTkHkAz0NzYUK,https://cdn.awsli.com.br/761/761999/produto/285065950/7896058511048-tnyt0topg5.jpg,Bala de Goma Gomets Gomas Sortidas - 1kg - 1 unidade - Dori - Rizzo,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896058511048.webp,62148,900,900,2026-07-06T21:05:58
338,BALA DORI 32GX30 GOMET'S GOMA TUBO,7896058516104,15.42,15.5,15.68,15.79,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openfoodfacts.org); revisar uso e correspondencia.,world.openfoodfacts.org,https://world.openfoodfacts.org/product/7896058516104,https://images.openfoodfacts.org/images/products/789/605/851/6104/front_en.3.400.jpg,Gomets,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896058516104.webp,24726,244,400,2026-07-06T19:07:38
339,BALA DORI 400G TRINK FRUTAS,7896058591675,5.39,5.42,5.48,5.52,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.lojasantoantonio.com.br,https://www.lojasantoantonio.com.br/bala-trink-frutas-400g-dori/p?srsltid=AfmBOooTiphki2HJEuLbPopAkrv48Ql0jotXWRfgYUBCiYvt44OPn1U_,https://lojasantoantonio.vtexassets.com/arquivos/ids/245956/187043-BalaTrink-Frutas-400g-DORI.png?v=638906070667400000,Bala Dori 400g Trink Frutas,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896058591675.webp,111726,900,900,2026-07-06T21:05:58
340,BALA DORI 500G GOMET'S,7896058505054,6.41,6.44,6.52,6.56,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896058505054.webp,107744,,,2026-07-06T19:07:30
341,BALA GELATINA DORI 13G AMORA,7896058500950,0.45,0.45,0.46,0.46,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/bala-gelatina-dori-amora-13g-87664,https://destro.fbitsstatic.net/img/p/bala-gelatina-dori-amora-13g-87664/274661.jpg?w=900&h=900&v=202501231555&qs=ignore,Bala Gelatina Dori Amora 13g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896058500950.webp,61654,900,900,2026-07-06T19:07:41
342,BALA GELATINA DORI 13G BANANA,7896058500929,0.45,0.45,0.46,0.46,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/bala-gelatina-dori-banana-13g-87665,https://destro.fbitsstatic.net/img/p/bala-gelatina-dori-banana-13g-87665/274662.jpg?w=900&h=900&v=202501231555&qs=ignore,Bala Gelatina Dori Banana 13g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896058500929.webp,46208,900,900,2026-07-06T19:07:43
343,BALA GELATINA DORI 13G BOCA,7896058500875,0.45,0.45,0.46,0.46,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/bala-gelatina-dori-boca-13g-87666,https://destro.fbitsstatic.net/img/p/bala-gelatina-dori-boca-13g-87666/274663.jpg?w=900&h=900&v=202501231555&qs=ignore,Bala Gelatina Dori Boca 13g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896058500875.webp,54332,900,900,2026-07-06T19:07:43
344,BALA GELATINA DORI 13G MINHOCA,7896058500943,0.45,0.45,0.46,0.46,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/bala-gelatina-dori-minhoca-13g-87667,https://destro.fbitsstatic.net/img/p/bala-gelatina-dori-minhoca-13g-87667/274664.jpg?w=900&h=900&v=202501231555&qs=ignore,Bala Gelatina Dori Minhoca 13g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896058500943.webp,56004,900,900,2026-07-06T19:07:43
345,BALA GELATINA FINI 15G TUBES MORANGO CITRICO,7898279799823,0.7,0.7,0.71,0.72,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:bage.supernicolini.com.br,https://bage.supernicolini.com.br/produto/7898279799823/,https://bage.supernicolini.com.br/wp-content/uploads/2020/04/7898279799823.jpg,BALA FINI TUBES MORANGO CITRICO 15GR – NICOLINI,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898279799823.webp,10318,380,380,2026-07-06T21:05:58
346,BALA GELATINA FINI 15G TUBES PINTA LINGUA,7898591459771,0.7,0.7,0.71,0.72,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.dispandistribuidora.com.br,https://www.dispandistribuidora.com.br/gelatina-tubes-pinta-lingua-15g-fini-8657-3,https://dispandistribuidora.agilecdn.com.br/8657_1.jpg,GELATINA TUBES PINTA LINGUA 15G FINI,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898591459771.webp,14522,500,500,2026-07-06T21:05:58
347,BALA GELATINA OLHO 7G MONSTERS GUMMY,7898967923301,1.28,1.29,1.3,1.31,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.mercadolivre.com.br,https://www.mercadolivre.com.br/bala-de-gelatina-monsters-gummy-formato-de-olho-15x7g/p/MLB2074637436,https://http2.mlstatic.com/D_Q_NP_907588-MLB94372535816_102025-O.webp,Bala De Gelatina Monsters Gummy Formato De Olho 15x7g | MercadoLivre,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898967923301.webp,33696,500,500,2026-07-06T21:05:58
348,"BALAO SÃO ROQUE 6,5 SORTIDO C/50",7896243106134,6.36,6.39,6.47,6.51,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:b2b.papelecia.com.br,https://b2b.papelecia.com.br/balao-65-liso-basic-c50-sortido-un-sao-roque-7896243106134.html,"https://papelecia.cdn.orangestore.cc/nzqasI4NQcl9onC-k5eQRTEk5aU=/fit-in/330x330/filters:quality(70):fill(ffffff,1)/n49shopv2_papelecia/images/products/632b19be59412/ssa3jpg-632b19be6084d.jpg","BALAO 6,5 LISO BASIC C/50 - SORTIDO - UN - SAO ROQUE",C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896243106134.webp,13136,330,330,2026-07-06T21:05:58
